거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
15500,1995,2019,쌍용동,상록수현대,11,28,84.41,1273,44133,18
21400,2004,2019,쌍용동,현대6차1단지,11,28,84.718,2045,44133,2
15500,1992,2019,쌍용동,일성,11,28,84.72,848,44133,8
24000,2018,2019,쌍용동,천안쌍용역코오롱하늘채,11,29,59.93,2134,44133,8
58500,2011,2019,쌍용동,파크밸리동일하이빌,11,29,202.102,2100,44133,8
22600,2004,2019,쌍용동,현대6차2단지,11,29,84.718,2041,44133,11
15000,1994,2019,쌍용동,라이프타운,11,29,95.96,1279,44133,2
24700,2004,2019,쌍용동,현대6차1단지,11,29,84.718,2045,44133,11
34450,1999,2019,쌍용동,용암동아벽산,11,30,178.27,1923,44133,10
13000,1993,2019,쌍용동,광명,11,30,84.56,1233,44133,14
51800,2011,2019,쌍용동,파크밸리동일하이빌,11,30,137.863,2100,44133,10
25250,2004,2019,쌍용동,현대6차1단지,11,30,84.718,2045,44133,13
24900,2004,2019,쌍용동,현대6차1단지,11,30,84.718,2045,44133,3
11050,2000,2019,쌍용동,월봉청솔2차,11,30,48.45,1561,44133,13
10000,1998,2019,쌍용동,주공9,11,30,49.77,1914,44133,12
10900,2000,2019,쌍용동,월봉청솔1단지,11,30,50.16,1367,44133,14
24000,2018,2019,쌍용동,천안쌍용역코오롱하늘채,11,30,59.93,2134,44133,15
29200,2018,2019,쌍용동,천안쌍용역코오롱하늘채,11,30,70.87,2134,44133,11
27200,2004,2019,불당동,대원칸타빌,11,1,84.902,787,44133,2
31000,2009,2019,불당동,한화꿈에그린,11,1,127.2354,1270,44133,2
72000,2016,2019,불당동,천안불당지웰더샵,11,1,99.3422,1548,44133,29
19850,2004,2019,불당동,불당한성필하우스,11,1,59.9813,788,44133,6
30700,2004,2019,불당동,불당아이파크,11,2,84.95,757,44133,2
36500,2004,2019,불당동,불당아이파크,11,2,84.95,757,44133,13
38000,2004,2019,불당동,동일하이빌,11,2,84.99,750,44133,6
34200,2004,2019,불당동,동일하이빌,11,2,84.99,750,44133,1
19600,2004,2019,불당동,불당한성필하우스,11,2,59.9813,788,44133,15
62000,2017,2019,불당동,천안불당린스트라우스2단지,11,2,99.9908,1546,44133,4
49900,2011,2019,불당동,펜타포트(103동),11,2,131.977,1289,44133,28
28000,2004,2019,불당동,대동다숲,11,2,84.9722,820,44133,18
24000,2004,2019,불당동,대동다숲,11,2,74.7797,820,44133,3
31800,2004,2019,불당동,대동다숲,11,2,84.7824,820,44133,12
57500,2011,2019,불당동,펜타포트(101동102동),11,3,146.307,1292,44133,17
34800,2004,2019,불당동,동일하이빌,11,3,84.99,750,44133,3
59000,2014,2019,불당동,천안불당우방아이유쉘트윈팰리스,11,3,213.32,741,44133,13
54000,2014,2019,불당동,천안불당우방아이유쉘트윈팰리스,11,3,170.57,741,44133,16
28400,2004,2019,불당동,동일하이빌,11,3,74.89,750,44133,3
28700,2004,2019,불당동,동일하이빌,11,3,74.89,750,44133,5
37500,2004,2019,불당동,불당아이파크,11,4,84.95,757,44133,13
25000,2004,2019,불당동,대동다숲,11,4,74.7797,820,44133,5
24800,2004,2019,불당동,대동다숲,11,4,74.7797,820,44133,4
46500,2015,2019,불당동,불당이안,11,4,84.9,1503,44133,15
61400,2017,2019,불당동,천안불당린스트라우스1단지,11,4,99.9908,1545,44133,6
36700,2015,2019,불당동,불당이안,11,4,74.93,1503,44133,11
60000,2017,2019,불당동,불당호반써밋플레이스센터시티,11,4,98.2067,1846,44133,5
29900,2004,2019,불당동,동일하이빌,11,5,74.89,750,44133,8
36000,2004,2019,불당동,불당아이파크,11,5,101.65,757,44133,2
34000,2004,2019,불당동,대원칸타빌,11,5,133.852,787,44133,9
27800,2004,2019,불당동,대원칸타빌,11,5,84.902,787,44133,3
39000,2004,2019,불당동,동일하이빌,11,6,84.99,750,44133,8
60000,2016,2019,불당동,불당호반베르디움TheFirst,11,6,99.9759,1811,44133,14
65700,2017,2019,불당동,천안불당린스트라우스2단지,11,6,99.9908,1546,44133,15
67500,2017,2019,불당동,천안 불당 지웰시티푸르지오 2단지,11,6,99.9342,1614,44133,22
19500,2004,2019,불당동,불당한성필하우스,11,6,59.9813,788,44133,11
48300,2016,2019,불당동,불당리더힐스,11,6,84.54,1497,44133,24
29700,2004,2019,불당동,동일하이빌,11,6,74.89,750,44133,4
56700,2017,2019,불당동,천안불당린스트라우스1단지,11,7,84.9729,1545,44133,15
60000,2017,2019,불당동,천안불당린스트라우스1단지,11,7,99.9908,1545,44133,17
27900,2004,2019,불당동,대원칸타빌,11,7,84.902,787,44133,3
53800,2016,2019,불당동,불당호반베르디움TheFirst,11,7,84.8093,1811,44133,15
60000,2017,2019,불당동,천안불당호반써밋플레이스,11,7,84.7392,1613,44133,14
78000,2017,2019,불당동,천안불당린스트라우스2단지,11,7,113.3359,1546,44133,24
59950,2017,2019,불당동,천안불당린스트라우스1단지,11,8,84.9235,1545,44133,21
59000,2016,2019,불당동,불당호반베르디움TheFirst,11,8,99.9759,1811,44133,16
65000,2017,2019,불당동,천안불당호반써밋플레이스,11,8,99.9551,1613,44133,22
49000,2016,2019,불당동,천안불당 지웰푸르지오,11,8,84.998,1498,44133,23
57000,2016,2019,불당동,불당호반베르디움TheFirst,11,8,99.9759,1811,44133,2
52000,2017,2019,불당동,불당호반써밋플레이스센터시티,11,8,84.9737,1846,44133,7
64000,2017,2019,불당동,천안 불당 지웰시티푸르지오 2단지,11,8,99.922,1614,44133,14
60000,2017,2019,불당동,천안불당호반써밋플레이스,11,8,84.7392,1613,44133,4
27500,2004,2019,불당동,대원칸타빌,11,8,84.902,787,44133,3
54000,2016,2019,불당동,불당호반베르디움TheFirst,11,8,84.8093,1811,44133,13
19800,2004,2019,불당동,불당한성필하우스,11,9,59.9813,788,44133,11
38000,2004,2019,불당동,불당아이파크,11,9,101.65,757,44133,11
35000,2004,2019,불당동,불당아이파크,11,9,84.95,757,44133,14
30000,2004,2019,불당동,동일하이빌,11,9,74.89,750,44133,9
33000,2004,2019,불당동,동일하이빌,11,9,84.99,750,44133,2
37000,2004,2019,불당동,동일하이빌,11,9,84.99,750,44133,12
38000,2004,2019,불당동,동일하이빌,11,9,84.99,750,44133,11
42300,2015,2019,불당동,불당이안,11,9,84.92,1503,44133,9
28000,2004,2019,불당동,대동다숲,11,9,84.7824,820,44133,3
60000,2016,2019,불당동,불당호반베르디움TheFirst,11,9,99.7394,1811,44133,8
55000,2016,2019,불당동,불당호반베르디움TheFirst,11,9,84.8093,1811,44133,19
52000,2016,2019,불당동,불당호반베르디움TheFirst,11,9,84.8093,1811,44133,5
47200,2016,2019,불당동,천안불당 지웰푸르지오,11,9,84.992,1498,44133,2
18300,2004,2019,불당동,불당한성필하우스,11,9,59.9813,788,44133,2
72700,2017,2019,불당동,천안불당린스트라우스1단지,11,9,113.3359,1545,44133,16
48000,2016,2019,불당동,불당리더힐스,11,9,84.54,1497,44133,18
60500,2017,2019,불당동,불당호반써밋플레이스센터시티,11,9,98.2067,1846,44133,12
31800,2009,2019,불당동,한화꿈에그린,11,9,97.1859,1270,44133,15
43500,2015,2019,불당동,불당이안,11,9,84.9,1503,44133,12
30000,2009,2019,불당동,한화꿈에그린,11,10,127.2354,1270,44133,2
33850,2004,2019,불당동,불당아이파크,11,10,84.95,757,44133,4
31500,2004,2019,불당동,대동다숲,11,10,84.7824,820,44133,14
35800,2004,2019,불당동,불당아이파크,11,10,84.95,757,44133,9
28800,2004,2019,불당동,동일하이빌,11,10,74.89,750,44133,3
36700,2004,2019,불당동,동일하이빌,11,10,84.99,750,44133,16
32900,2004,2019,불당동,대동다숲,11,10,84.7824,820,44133,14
59800,2016,2019,불당동,불당호반베르디움TheFirst,11,10,99.9759,1811,44133,7
26300,2004,2019,불당동,대동다숲,11,10,74.7797,820,44133,10
29400,2004,2019,불당동,동일하이빌,11,10,74.89,750,44133,2
33000,2004,2019,불당동,불당아이파크,11,10,84.95,757,44133,12
29700,2004,2019,불당동,대원칸타빌,11,10,84.902,787,44133,9
27000,2004,2019,불당동,대동다숲,11,10,74.7797,820,44133,8
34000,2004,2019,불당동,호반리젠시빌스위트,11,11,117.5025,780,44133,7
64500,2016,2019,불당동,천안불당 지웰푸르지오,11,11,99.994,1498,44133,24
33800,2004,2019,불당동,불당아이파크,11,11,84.95,757,44133,4
32500,2004,2019,불당동,호반리젠시빌스위트,11,11,104.7072,780,44133,4
53200,2016,2019,불당동,불당호반베르디움TheFirst,11,11,84.8093,1811,44133,18
29600,2004,2019,불당동,대원칸타빌,11,11,84.902,787,44133,13
34500,2004,2019,불당동,호반리젠시빌스위트,11,11,117.5025,780,44133,4
58800,2017,2019,불당동,천안불당린스트라우스1단지,11,11,84.9235,1545,44133,27
72000,2017,2019,불당동,불당호반써밋플레이스센터시티,11,11,112.4974,1846,44133,12
71000,2017,2019,불당동,천안불당호반써밋플레이스,11,12,99.9138,1613,44133,19
67000,2017,2019,불당동,천안불당호반써밋플레이스,11,12,99.9551,1613,44133,8
58000,2017,2019,불당동,천안불당호반써밋플레이스,11,12,84.9815,1613,44133,16
25700,2004,2019,불당동,대동다숲,11,12,74.7797,820,44133,11
36800,2016,2019,불당동,불당리더힐스,11,12,74.59,1497,44133,10
25000,2004,2019,불당동,대동다숲,11,12,74.7797,820,44133,10
20000,2004,2019,불당동,불당한성필하우스,11,12,59.9813,788,44133,11
43500,2015,2019,불당동,불당이안,11,13,84.92,1503,44133,28
37900,2004,2019,불당동,동일하이빌,11,13,84.99,750,44133,10
53500,2017,2019,불당동,불당호반써밋플레이스센터시티,11,13,84.9737,1846,44133,5
65000,2017,2019,불당동,불당호반써밋플레이스센터시티,11,13,98.2067,1846,44133,9
67000,2017,2019,불당동,천안 불당 지웰시티푸르지오 2단지,11,13,99.922,1614,44133,12
54800,2016,2019,불당동,천안불당 지웰푸르지오,11,13,84.995,1498,44133,20
34000,2004,2019,불당동,동일하이빌,11,13,84.99,750,44133,1
31800,2016,2019,불당동,불당리더힐스,11,13,59.92,1497,44133,18
31993,2016,2019,불당동,불당리더힐스,11,13,59.92,1497,44133,15
72000,2017,2019,불당동,천안불당린스트라우스2단지,11,13,122.711,1546,44133,16
45400,2015,2019,불당동,불당이안,11,13,84.92,1503,44133,29
41400,2004,2019,불당동,동일하이빌,11,13,110.1,750,44133,15
62000,2016,2019,불당동,불당호반베르디움TheFirst,11,14,99.7394,1811,44133,3
100000,2016,2019,불당동,천안불당지웰더샵,11,14,112.5916,1548,44133,24
18542,2004,2019,불당동,불당한성필하우스,11,14,59.9813,788,44133,1
55500,2017,2019,불당동,불당호반써밋플레이스센터시티,11,14,84.9737,1846,44133,24
57000,2017,2019,불당동,불당호반써밋플레이스센터시티,11,14,84.9694,1846,44133,8
68700,2017,2019,불당동,천안불당린스트라우스1단지,11,14,99.9908,1545,44133,20
22000,2004,2019,불당동,대원칸타빌,11,14,59.989,787,44133,11
32800,2004,2019,불당동,불당아이파크,11,14,84.95,757,44133,3
43000,2015,2019,불당동,불당이안,11,15,84.92,1503,44133,12
65700,2017,2019,불당동,천안불당린스트라우스2단지,11,15,99.9908,1546,44133,16
30738,2016,2019,불당동,불당리더힐스,11,15,59.92,1497,44133,8
47900,2004,2019,불당동,동일하이빌,11,15,139.85,750,44133,8
52000,2016,2019,불당동,불당호반베르디움TheFirst,11,15,84.8093,1811,44133,5
69000,2017,2019,불당동,천안 불당 지웰시티푸르지오 2단지,11,15,99.9342,1614,44133,17
37600,2015,2019,불당동,불당이안,11,15,74.93,1503,44133,10
51800,2017,2019,불당동,불당호반써밋플레이스센터시티,11,15,84.9737,1846,44133,4
38000,2004,2019,불당동,불당아이파크,11,15,84.95,757,44133,7
72000,2017,2019,불당동,천안불당린스트라우스2단지,11,15,113.3359,1546,44133,2
26000,2004,2019,불당동,대동다숲,11,15,74.7797,820,44133,8
42400,2015,2019,불당동,불당이안,11,15,84.9,1503,44133,6
29500,2004,2019,불당동,대동다숲,11,15,84.9722,820,44133,5
52800,2016,2019,불당동,불당호반베르디움TheFirst,11,16,84.8093,1811,44133,2
31500,2016,2019,불당동,불당리더힐스,11,16,59.92,1497,44133,26
43000,2016,2019,불당동,불당리더힐스,11,16,84.54,1497,44133,3
59500,2017,2019,불당동,천안불당린스트라우스2단지,11,16,84.9729,1546,44133,17
39000,2004,2019,불당동,동일하이빌,11,16,84.99,750,44133,16
38000,2016,2019,불당동,불당리더힐스,11,16,74.59,1497,44133,13
49500,2016,2019,불당동,불당리더힐스,11,16,84.54,1497,44133,27
73900,2017,2019,불당동,천안불당호반써밋플레이스,11,16,99.9138,1613,44133,17
68500,2017,2019,불당동,천안불당호반써밋플레이스,11,16,99.9551,1613,44133,16
57500,2017,2019,불당동,천안불당호반써밋플레이스,11,16,84.9815,1613,44133,4
53000,2017,2019,불당동,호반 베르디움 센트로 포레,11,16,84.8939,1510,44133,17
51000,2017,2019,불당동,천안불당린스트라우스1단지,11,16,84.9729,1545,44133,3
68000,2017,2019,불당동,천안불당린스트라우스1단지,11,16,99.9908,1545,44133,13
45900,2015,2019,불당동,불당이안,11,16,84.9,1503,44133,20
47000,2015,2019,불당동,불당이안,11,16,84.9,1503,44133,22
49700,2016,2019,불당동,천안불당 지웰푸르지오,11,16,84.992,1498,44133,6
70000,2016,2019,불당동,천안불당지웰더샵,11,16,84.9709,1548,44133,22
75000,2016,2019,불당동,천안불당지웰더샵,11,16,99.3422,1548,44133,16
36000,2016,2019,불당동,불당호반베르디움TheFirst,11,16,59.916,1811,44133,5
37000,2016,2019,불당동,불당호반베르디움TheFirst,11,16,59.916,1811,44133,10
35500,2016,2019,불당동,불당호반베르디움TheFirst,11,16,59.916,1811,44133,13
35000,2016,2019,불당동,불당호반베르디움TheFirst,11,16,59.916,1811,44133,10
43000,2015,2019,불당동,불당이안,11,16,84.92,1503,44133,12
28300,2004,2019,불당동,동일하이빌,11,16,74.89,750,44133,3
42000,2004,2019,불당동,동일하이빌,11,16,110.1,750,44133,12
37300,2004,2019,불당동,불당아이파크,11,16,84.95,757,44133,10
38000,2004,2019,불당동,불당아이파크,11,16,84.95,757,44133,14
30000,2004,2019,불당동,대원칸타빌,11,16,84.902,787,44133,12
30000,2004,2019,불당동,대원칸타빌,11,16,84.902,787,44133,5
36700,2015,2019,불당동,불당이안,11,17,74.93,1503,44133,17
63500,2017,2019,불당동,천안 불당 지웰시티푸르지오 2단지,11,17,99.922,1614,44133,5
53500,2017,2019,불당동,불당호반써밋플레이스센터시티,11,17,84.9694,1846,44133,6
59500,2017,2019,불당동,천안불당린스트라우스2단지,11,17,84.9729,1546,44133,22
49000,2016,2019,불당동,불당리더힐스,11,17,84.54,1497,44133,27
55000,2016,2019,불당동,천안불당 지웰푸르지오,11,17,84.992,1498,44133,11
45700,2015,2019,불당동,불당이안,11,17,84.9,1503,44133,8
37000,2004,2019,불당동,동일하이빌,11,17,110.1,750,44133,3
27000,2004,2019,불당동,대동다숲,11,17,84.8833,820,44133,12
28000,2004,2019,불당동,대동다숲,11,17,84.7824,820,44133,3
21100,2004,2019,불당동,불당한성필하우스,11,17,59.9813,788,44133,8
18800,2004,2019,불당동,불당한성필하우스,11,17,59.9813,788,44133,5
36000,2016,2019,불당동,불당호반베르디움TheFirst,11,17,59.804,1811,44133,13
38900,2004,2019,불당동,동일하이빌,11,17,84.99,750,44133,15
72000,2018,2019,불당동,불당파크푸르지오2단지,11,17,99.9987,1494,44133,19
70000,2017,2019,불당동,천안 불당 지웰시티푸르지오 2단지,11,18,99.922,1614,44133,27
64000,2016,2019,불당동,천안불당 지웰푸르지오,11,18,99.994,1498,44133,6
37500,2015,2019,불당동,불당이안,11,18,74.93,1503,44133,10
72500,2017,2019,불당동,천안 불당 지웰시티푸르지오 2단지,11,18,99.9342,1614,44133,21
31000,2004,2019,불당동,대원칸타빌,11,18,84.902,787,44133,10
19500,2004,2019,불당동,불당한성필하우스,11,18,59.9813,788,44133,11
67000,2016,2019,불당동,천안불당지웰더샵,11,18,84.7278,1548,44133,10
36300,2016,2019,불당동,불당호반베르디움TheFirst,11,18,59.916,1811,44133,10
63500,2011,2019,불당동,펜타포트(101동102동),11,18,166.654,1292,44133,34
44000,2015,2019,불당동,불당이안,11,18,84.9,1503,44133,21
48000,2015,2019,불당동,불당이안,11,18,84.9,1503,44133,21
56000,2017,2019,불당동,호반 베르디움 센트로 포레,11,18,84.8939,1510,44133,15
31800,2016,2019,불당동,불당리더힐스,11,18,59.7,1497,44133,4
38800,2015,2019,불당동,불당이안,11,18,74.93,1503,44133,16
71500,2017,2019,불당동,천안 불당 지웰시티푸르지오 1단지,11,18,99.9342,1544,44133,8
55700,2011,2019,불당동,펜타포트(103동),11,18,144.445,1289,44133,16
29700,2004,2019,불당동,동일하이빌,11,18,74.89,750,44133,6
60000,2017,2019,불당동,천안불당린스트라우스2단지,11,18,84.9729,1546,44133,29
59300,2017,2019,불당동,천안불당린스트라우스2단지,11,19,84.9729,1546,44133,10
58000,2017,2019,불당동,천안불당린스트라우스1단지,11,19,84.9729,1545,44133,3
55700,2016,2019,불당동,불당호반베르디움TheFirst,11,19,84.8093,1811,44133,13
30000,2016,2019,불당동,불당리더힐스,11,19,59.92,1497,44133,12
49700,2016,2019,불당동,불당리더힐스,11,19,84.54,1497,44133,13
35000,2016,2019,불당동,불당호반베르디움TheFirst,11,19,59.916,1811,44133,12
45500,2015,2019,불당동,불당이안,11,19,84.9,1503,44133,15
18208,2004,2019,불당동,불당한성필하우스,11,19,59.9813,788,44133,2
35400,2016,2019,불당동,불당호반베르디움TheFirst,11,19,59.916,1811,44133,5
17855,2004,2019,불당동,불당한성필하우스,11,19,59.9813,788,44133,2
73000,2017,2019,불당동,천안 불당 지웰시티푸르지오 1단지,11,19,99.922,1544,44133,26
58500,2017,2019,불당동,천안불당린스트라우스2단지,11,19,84.9729,1546,44133,7
36000,2016,2019,불당동,불당호반베르디움TheFirst,11,19,59.916,1811,44133,18
29000,2016,2019,불당동,불당리더힐스,11,20,59.7,1497,44133,1
44800,2015,2019,불당동,불당이안,11,20,84.9,1503,44133,20
70500,2017,2019,불당동,천안불당호반써밋플레이스,11,20,99.9138,1613,44133,4
36000,2004,2019,불당동,동일하이빌,11,20,84.99,750,44133,1
20602,2004,2019,불당동,불당한성필하우스,11,20,59.9813,788,44133,15
30000,2016,2019,불당동,불당리더힐스,11,20,59.92,1497,44133,13
